id,image_name,MAE_value,pixel_count,cropmark_median,cropmark_min,cropmark_max,cropmark_std,percentile_rank,min_max_rank,layer_valid_pixels,layer_mean,layer_median,layer_min,layer_p90,layer_p95,layer_max,layer_std,stats_source,cropmark,replant_2024,is_detected_with_natural_color,comments,derived_product_name,replant_2025
12,COMB75_mae.tif,15.013216018676758,171,15.124924659729004,13.423176765441895,16.38222312927246,1.1184773445129395,0.8781658983486186,0.4147754853771579,68860589,13.51,13.39,9.87,15.23,15.97,22.27,1.36,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,0,,MTVI,0
13,COMB75_mae.tif,11.988884925842285,109,12.010085105895996,11.824029922485352,12.113962173461914,0.0762002244591713,0.11604780203085396,0.17087781660018433,68860589,13.51,13.39,9.87,15.23,15.97,22.27,1.36,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,PCA_COMB22,0
14,COMB75_mae.tif,11.96522331237793,30,11.959115982055664,11.845185279846191,12.094454765319824,0.07231385260820389,0.11144554688604247,0.16896962196596213,68860589,13.51,13.39,9.87,15.23,15.97,22.27,1.36,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,0,,TCARI_OSAVI,0
15,COMB75_mae.tif,12.37900447845459,287,12.421488761901855,11.703457832336426,13.023477554321289,0.36760106682777405,0.20507694176127364,0.20233907084311215,68860589,13.51,13.39,9.87,15.23,15.97,22.27,1.36,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
16,COMB75_mae.tif,16.03670883178711,130,16.006750106811523,15.937151908874512,16.348743438720703,0.10208915919065475,0.9527942463576662,0.4973152283699282,68860589,13.51,13.39,9.87,15.23,15.97,22.27,1.36,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Invented,,0
17,COMB75_mae.tif,12.71202564239502,478,12.800594329833984,11.89877986907959,13.249382972717285,0.339863657951355,0.2946229228448801,0.22919561632217905,68860589,13.51,13.39,9.87,15.23,15.97,22.27,1.36,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Follow crop,,0
18,COMB75_mae.tif,12.744321823120117,83,12.718245506286621,12.687691688537598,12.964437484741211,0.0666305348277092,0.30363957531644115,0.23180014702581597,68860589,13.51,13.39,9.87,15.23,15.97,22.27,1.36,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Invented,,0
19,COMB75_mae.tif,14.24492073059082,111,14.242316246032715,13.96687126159668,14.63418960571289,0.15874888002872467,0.755039373828185,0.35281618795087266,68860589,13.51,13.39,9.87,15.23,15.97,22.27,1.36,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Tractor,,0
1,COMB76_mae.tif,15.811784744262695,98,15.968036651611328,14.913383483886719,16.1733341217041,0.3488406240940094,0.777122586041197,0.40291182886848054,68860589,14.55,14.19,10.03,17.11,18.03,24.38,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,0,,,0
2,COMB76_mae.tif,17.524152755737305,306,17.76788330078125,15.358887672424316,19.236122131347656,1.2578518390655518,0.9262282813177796,0.5222406101559098,68860589,14.55,14.19,10.03,17.11,18.03,24.38,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,0
3,COMB76_mae.tif,14.042513847351074,320,14.056241989135742,13.344462394714355,14.713665962219238,0.43364569544792175,0.4633090344318722,0.2796176897108763,68860589,14.55,14.19,10.03,17.11,18.03,24.38,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
4,COMB76_mae.tif,12.32900619506836,440,12.202945709228516,11.171780586242676,13.957284927368164,0.7415586709976196,0.08539759948901976,0.16020949094553033,68860589,14.55,14.19,10.03,17.11,18.03,24.38,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,0
5,COMB76_mae.tif,15.556282997131348,208,15.592294692993164,14.685202598571777,16.840173721313477,0.568903386592865,0.7446981756139205,0.38510682906838667,68860589,14.55,14.19,10.03,17.11,18.03,24.38,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
6,COMB76_mae.tif,14.80647087097168,591,14.684250831604004,13.385602951049805,16.462242126464844,0.7085487842559814,0.6277321996185655,0.332855112959699,68860589,14.55,14.19,10.03,17.11,18.03,24.38,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
7,COMB76_mae.tif,16.348230361938477,98,16.581724166870117,15.272688865661621,17.467206954956055,0.7417434453964233,0.8345652547351867,0.4402947987413573,68860589,14.55,14.19,10.03,17.11,18.03,24.38,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,1
8,COMB76_mae.tif,16.021879196166992,92,16.10152244567871,15.050708770751953,17.0413818359375,0.6807451844215393,0.8008839424826878,0.4175525572241807,68860589,14.55,14.19,10.03,17.11,18.03,24.38,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,1
9,COMB76_mae.tif,18.410114288330078,284,18.320087432861328,17.208608627319336,19.504751205444336,0.5903307199478149,0.9630325410083262,0.5839800897790995,68860589,14.55,14.19,10.03,17.11,18.03,24.38,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,SR,0
10,COMB76_mae.tif,15.31292724609375,70,15.30539321899414,14.77280330657959,15.814061164855957,0.3655231297016144,0.70944931940678,0.36814824014590597,68860589,14.55,14.19,10.03,17.11,18.03,24.38,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,NDSI,0
11,COMB76_mae.tif,15.336756706237793,21,15.342764854431152,15.256678581237793,15.416375160217285,0.04737890511751175,0.7129991438208582,0.3698088297029821,68860589,14.55,14.19,10.03,17.11,18.03,24.38,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,NDSI,0
12,COMB76_mae.tif,17.6109676361084,171,18.034008026123047,14.23147201538086,19.78476333618164,1.9046541452407837,0.9308650119155966,0.5282904276033727,68860589,14.55,14.19,10.03,17.11,18.03,24.38,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,0,,MTVI,0
13,COMB76_mae.tif,13.376922607421875,109,13.315954208374023,13.084297180175781,13.932511329650879,0.18145503103733063,0.2835134477284242,0.2332350249074478,68860589,14.55,14.19,10.03,17.11,18.03,24.38,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,PCA_COMB22,0
14,COMB76_mae.tif,12.015414237976074,30,12.019430160522461,11.975740432739258,12.045149803161621,0.020652106031775475,0.052735839944674304,0.1383563928903188,68860589,14.55,14.19,10.03,17.11,18.03,24.38,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,0,,TCARI_OSAVI,0
15,COMB76_mae.tif,13.10874080657959,287,12.929546356201172,12.621010780334473,14.304147720336914,0.4285106360912323,0.21790599264261304,0.2145463976710516,68860589,14.55,14.19,10.03,17.11,18.03,24.38,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
16,COMB76_mae.tif,16.095617294311523,130,16.099536895751953,14.211140632629395,17.730005264282227,1.250566840171814,0.808739872962748,0.4226911006488867,68860589,14.55,14.19,10.03,17.11,18.03,24.38,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Invented,,0
17,COMB76_mae.tif,14.195528984069824,478,14.07536792755127,12.627949714660645,16.516138076782227,0.8921982645988464,0.5007274335106253,0.29028076544040593,68860589,14.55,14.19,10.03,17.11,18.03,24.38,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Follow crop,,0
18,COMB76_mae.tif,15.978466033935547,83,15.976516723632812,15.874393463134766,16.107627868652344,0.05061851069331169,0.7961758938774107,0.4145272497516061,68860589,14.55,14.19,10.03,17.11,18.03,24.38,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Invented,,0
19,COMB76_mae.tif,15.1233549118042,111,15.149340629577637,14.947627067565918,15.25295639038086,0.08165600150823593,0.6804005553888016,0.3549376245159721,68860589,14.55,14.19,10.03,17.11,18.03,24.38,1.89,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Tractor,,0
1,COMB77_mae.tif,16.469070434570312,98,16.57468032836914,15.744427680969238,16.787351608276367,0.28530362248420715,0.9063923342276378,0.48365905581141366,68860589,14.06,13.76,9.93,16.37,17.34,23.45,1.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,0,,,0
2,COMB77_mae.tif,14.866976737976074,306,14.809194564819336,13.649590492248535,16.05454444885254,0.8369731307029724,0.7398579469019645,0.36516100132959134,68860589,14.06,13.76,9.93,16.37,17.34,23.45,1.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,0
3,COMB77_mae.tif,14.042312622070312,320,14.056252479553223,13.344226837158203,14.713349342346191,0.4335893988609314,0.5743483838048495,0.30416513476851426,68860589,14.06,13.76,9.93,16.37,17.34,23.45,1.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
4,COMB77_mae.tif,12.614119529724121,440,12.368290901184082,11.231402397155762,14.990757942199707,0.8670752644538879,0.1838021600425172,0.19852955101509775,68860589,14.06,13.76,9.93,16.37,17.34,23.45,1.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,0
5,COMB77_mae.tif,13.2203369140625,208,13.13319206237793,12.692974090576172,13.877243041992188,0.33893296122550964,0.3365317424165512,0.2433681149454512,68860589,14.06,13.76,9.93,16.37,17.34,23.45,1.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
6,COMB77_mae.tif,14.488492965698242,591,14.297810554504395,13.453268051147461,16.266916275024414,0.800932765007019,0.6749193940237717,0.3371666394747221,68860589,14.06,13.76,9.93,16.37,17.34,23.45,1.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
7,COMB77_mae.tif,17.514101028442383,98,17.75352668762207,16.151653289794922,18.73194122314453,0.8240391612052917,0.9562632117480145,0.560954218080058,68860589,14.06,13.76,9.93,16.37,17.34,23.45,1.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,1
8,COMB77_mae.tif,17.490066528320312,92,17.604080200195312,16.186397552490234,18.525341033935547,0.8051230311393738,0.9554038958336531,0.5591765183668871,68860589,14.06,13.76,9.93,16.37,17.34,23.45,1.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,1
9,COMB77_mae.tif,14.732954978942871,284,14.706809997558594,13.452980995178223,15.82758903503418,0.5855613946914673,0.7184744963479763,0.355248149330094,68860589,14.06,13.76,9.93,16.37,17.34,23.45,1.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,SR,0
10,COMB77_mae.tif,15.587444305419922,70,15.475288391113281,15.167167663574219,16.188997268676758,0.36146917939186096,0.8330150646838063,0.41845002259023095,68860589,14.06,13.76,9.93,16.37,17.34,23.45,1.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,NDSI,0
11,COMB77_mae.tif,15.696449279785156,21,15.685739517211914,15.625377655029297,15.79136848449707,0.050512149930000305,0.8440910373276069,0.4265125206941684,68860589,14.06,13.76,9.93,16.37,17.34,23.45,1.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,NDSI,0
12,COMB77_mae.tif,14.633611679077148,171,14.644449234008789,13.296335220336914,15.470802307128906,0.6849985718727112,0.7013742069502193,0.34790027212109087,68860589,14.06,13.76,9.93,16.37,17.34,23.45,1.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,0,,MTVI,0
13,COMB77_mae.tif,15.176042556762695,109,15.030383110046387,14.39661693572998,16.141639709472656,0.50147545337677,0.7839473461372803,0.3880208991688384,68860589,14.06,13.76,9.93,16.37,17.34,23.45,1.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,PCA_COMB22,0
14,COMB77_mae.tif,12.350939750671387,30,12.359851837158203,12.191885948181152,12.447503089904785,0.07130850106477737,0.13097583292527457,0.17906359102599018,68860589,14.06,13.76,9.93,16.37,17.34,23.45,1.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,0,,TCARI_OSAVI,0
15,COMB77_mae.tif,13.785859107971191,287,13.68858814239502,13.306928634643555,14.775535583496094,0.39909082651138306,0.5065311886890773,0.285196679583668,68860589,14.06,13.76,9.93,16.37,17.34,23.45,1.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
16,COMB77_mae.tif,16.57491683959961,130,16.61675262451172,16.029163360595703,17.1613826751709,0.3118421733379364,0.9129124498194461,0.49148793192304807,68860589,14.06,13.76,9.93,16.37,17.34,23.45,1.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Invented,,0
17,COMB77_mae.tif,14.401632308959961,478,14.716226577758789,11.943903923034668,16.49474334716797,1.4317748546600342,0.6574941291890489,0.3307420346863877,68860589,14.06,13.76,9.93,16.37,17.34,23.45,1.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Follow crop,,0
18,COMB77_mae.tif,12.327093124389648,83,12.307439804077148,12.218396186828613,12.470205307006836,0.09081117808818817,0.12658645716782935,0.1772997873069267,68860589,14.06,13.76,9.93,16.37,17.34,23.45,1.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Invented,,0
19,COMB77_mae.tif,15.432251930236816,111,15.45107364654541,15.278852462768555,15.543815612792969,0.08896323293447495,0.8157738819225029,0.4069712966151492,68860589,14.06,13.76,9.93,16.37,17.34,23.45,1.68,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Tractor,,0
1,COMB78_mae.tif,16.9061336517334,98,17.026269912719727,15.993542671203613,17.333023071289062,0.37085527181625366,0.9344743914403637,0.49024129667838356,68860589,14.1,13.81,9.93,16.32,17.26,24.16,1.66,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,0,,,0
2,COMB78_mae.tif,15.151300430297852,306,15.168966293334961,13.889228820800781,16.29946517944336,0.7997177243232727,0.7793867984486743,0.36692202602233676,68860589,14.1,13.81,9.93,16.32,17.26,24.16,1.66,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,0
3,COMB78_mae.tif,14.042257308959961,320,14.05622386932373,13.34410572052002,14.713447570800781,0.4336601793766022,0.5631775964042364,0.2889850533352046,68860589,14.1,13.81,9.93,16.32,17.26,24.16,1.66,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
4,COMB78_mae.tif,12.385272026062012,440,12.249449729919434,11.139665603637695,14.365023612976074,0.7810587286949158,0.12343889477913121,0.17254195545059817,68860589,14.1,13.81,9.93,16.32,17.26,24.16,1.66,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,0
5,COMB78_mae.tif,14.140791893005371,208,14.065073013305664,13.60953140258789,14.806461334228516,0.3440692126750946,0.5882592726588499,0.29590947948034935,68860589,14.1,13.81,9.93,16.32,17.26,24.16,1.66,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
6,COMB78_mae.tif,14.081025123596191,591,13.782242774963379,13.023445129394531,15.915101051330566,0.7793022394180298,0.5731179993246935,0.29170942541083567,68860589,14.1,13.81,9.93,16.32,17.26,24.16,1.66,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
7,COMB78_mae.tif,17.027414321899414,98,17.29767608642578,15.403491973876953,18.423709869384766,0.9440999627113342,0.9403721045720361,0.4987641828460586,68860589,14.1,13.81,9.93,16.32,17.26,24.16,1.66,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,1
8,COMB78_mae.tif,17.028457641601562,92,17.176231384277344,15.493054389953613,18.193878173828125,0.9142931699752808,0.9404198241754801,0.49883750116665937,68860589,14.1,13.81,9.93,16.32,17.26,24.16,1.66,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,1
9,COMB78_mae.tif,16.090402603149414,284,15.96312141418457,14.894962310791016,17.107284545898438,0.5761607885360718,0.8824731080938039,0.43291655679194757,68860589,14.1,13.81,9.93,16.32,17.26,24.16,1.66,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,SR,0
10,COMB78_mae.tif,14.872448921203613,70,14.770120620727539,14.45118522644043,15.447572708129883,0.357018381357193,0.7385975888181845,0.34732599586813867,68860589,14.1,13.81,9.93,16.32,17.26,24.16,1.66,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,NDSI,0
11,COMB78_mae.tif,14.97667121887207,21,14.96518325805664,14.913426399230957,15.06431770324707,0.04517339542508125,0.7545387391327716,0.35465012079213426,68860589,14.1,13.81,9.93,16.32,17.26,24.16,1.66,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,NDSI,0
12,COMB78_mae.tif,15.00377082824707,171,15.076617240905762,13.310644149780273,16.169374465942383,0.9867628216743469,0.7585496255339901,0.35655452060766485,68860589,14.1,13.81,9.93,16.32,17.26,24.16,1.66,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,0,,MTVI,0
13,COMB78_mae.tif,14.6903076171875,109,14.519139289855957,13.975090026855469,15.72554874420166,0.5306269526481628,0.7078895302507505,0.334526185325896,68860589,14.1,13.81,9.93,16.32,17.26,24.16,1.66,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,PCA_COMB22,0
14,COMB78_mae.tif,11.733133316040039,30,11.728116035461426,11.676546096801758,11.807145118713379,0.04314152151346207,0.03815471285033591,0.12671351483064225,68860589,14.1,13.81,9.93,16.32,17.26,24.16,1.66,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,0,,TCARI_OSAVI,0
15,COMB78_mae.tif,13.416766166687012,287,13.317978858947754,12.98629093170166,14.348515510559082,0.37392425537109375,0.375935515160929,0.2450292457264239,68860589,14.1,13.81,9.93,16.32,17.26,24.16,1.66,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
16,COMB78_mae.tif,17.02143096923828,130,17.111845016479492,15.493385314941406,18.521759033203125,0.9533358812332153,0.9400923364161174,0.49834370830908514,68860589,14.1,13.81,9.93,16.32,17.26,24.16,1.66,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Invented,,0
17,COMB78_mae.tif,14.332209587097168,478,14.636629104614258,12.137778282165527,16.328510284423828,1.3577423095703125,0.6344661240118059,0.3093611796976225,68860589,14.1,13.81,9.93,16.32,17.26,24.16,1.66,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Follow crop,,0
18,COMB78_mae.tif,13.704389572143555,83,13.701799392700195,13.661992073059082,13.765937805175781,0.02151666209101677,0.467769757240967,0.26524171272969466,68860589,14.1,13.81,9.93,16.32,17.26,24.16,1.66,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Invented,,0
19,COMB78_mae.tif,14.909424781799316,111,14.916653633117676,14.825316429138184,15.001263618469238,0.042366862297058105,0.7443501971788246,0.3499244400421164,68860589,14.1,13.81,9.93,16.32,17.26,24.16,1.66,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,,Tractor,,0
1,COMB79_mae.tif,17.01232147216797,98,17.113067626953125,16.204252243041992,17.440814971923828,0.38479194045066833,0.7493815947464522,0.43938715139814855,68860589,15.47,14.87,10.36,19.07,20.06,25.5,2.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,0,0,0,,,0
2,COMB79_mae.tif,15.869026184082031,306,15.956831932067871,13.083281517028809,18.337223052978516,1.7031645774841309,0.6323155905622591,0.3638722710754314,68860589,15.47,14.87,10.36,19.07,20.06,25.5,2.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,0
3,COMB79_mae.tif,14.041868209838867,320,14.056561470031738,13.34306812286377,14.711969375610352,0.433501273393631,0.3487035668544746,0.2431881248242317,68860589,15.47,14.87,10.36,19.07,20.06,25.5,2.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
4,COMB79_mae.tif,12.940252304077148,440,12.851221084594727,12.223274230957031,13.669119834899902,0.3783546984195709,0.10981471564235386,0.17042617596282358,68860589,15.47,14.87,10.36,19.07,20.06,25.5,2.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,0
5,COMB79_mae.tif,12.588065147399902,208,12.530742645263672,12.01050853729248,13.190939903259277,0.34256842732429504,0.06525067626127914,0.147164144478197,68860589,15.47,14.87,10.36,19.07,20.06,25.5,2.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
6,COMB79_mae.tif,14.768954277038574,591,14.617881774902344,13.415842056274414,16.405269622802734,0.7204799056053162,0.4843007224350056,0.29121230363530876,68860589,15.47,14.87,10.36,19.07,20.06,25.5,2.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,1,,,0
7,COMB79_mae.tif,16.27084732055664,98,16.381061553955078,15.71963882446289,16.783802032470703,0.3783635199069977,0.6773404450548629,0.39041263676067645,68860589,15.47,14.87,10.36,19.07,20.06,25.5,2.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,1
8,COMB79_mae.tif,15.889449119567871,92,15.99197006225586,15.196288108825684,16.518186569213867,0.4427684545516968,0.6346710888575177,0.3652212100110879,68860589,15.47,14.87,10.36,19.07,20.06,25.5,2.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,0,1,,,1
9,COMB79_mae.tif,13.762934684753418,284,13.743083953857422,13.332479476928711,14.328387260437012,0.20122358202934265,0.28601907543950866,0.22476451022149396,68860589,15.47,14.87,10.36,19.07,20.06,25.5,2.41,C:\IRANZO\uzbekistan\zar_tepe\Ortoimagenes\Satelite\WV3\015105921010_01\PCA\mae_saliency\mae_stats.csv,1,1,0,,SR,0
